Category,City,Country_Region,Customer_ID,Customer_Name,Order_Date,Order_ID,Order_Profitable,Postal_Code,Product_ID,Product_Name,Region,Row_ID,Segment,Ship_Date,Ship_Mode,Ship_Status,State,Sub_Category,Days_to_Ship_Actual,Days_to_Ship_Scheduled,Discount,Profit,Quantity,Sales,Sales_Forecast
Office Supplies,Everett,United States,CK-12205,Chloris Kastensmidt,12-05-22,CA-2022-104577,Profitable,2149,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",East,3762,Consumer,17-05-22,Standard Class,Shipped Early,Massachusetts,Paper,5,6,0.00%,42,5,88,131
Furniture,West Allis,United States,TS-21160,Theresa Swint,13-08-21,CA-2021-156251,Profitable,53214,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Central,3763,Corporate,18-08-21,Second Class,Shipped Late,Wisconsin,Bookcases,5,3,0.00%,24,2,242,362
Office Supplies,West Allis,United States,TS-21160,Theresa Swint,13-08-21,CA-2021-156251,Profitable,53214,OFF-BI-10003529,Avery Round Ring Poly Binders,Central,3764,Corporate,18-08-21,Second Class,Shipped Late,Wisconsin,Binders,5,3,0.00%,4,3,9,13
Office Supplies,Chicago,United States,MH-18025,Michelle Huthwaite,25-02-22,CA-2022-125878,Unprofitable,60623,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Central,3765,Consumer,02-03-22,Standard Class,Shipped Early,Illinois,Binders,5,6,80.00%,-3,3,2,3
Furniture,Houston,United States,DM-12955,Dario Medina,21-03-21,CA-2021-163153,Unprofitable,77036,FUR-TA-10004767,Safco Drafting Table,Central,3766,Corporate,25-03-21,Standard Class,Shipped Early,Texas,Tables,4,6,30.00%,-1,2,99,149
Office Supplies,Houston,United States,DM-12955,Dario Medina,21-03-21,CA-2021-163153,Unprofitable,77036,OFF-AR-10001868,Prang Dustless Chalk Sticks,Central,3767,Corporate,25-03-21,Standard Class,Shipped Early,Texas,Art,4,6,20.00%,1,1,1,2
Technology,Houston,United States,JJ-15760,Joel Jenkins,08-12-20,CA-2020-103205,Profitable,77036,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Central,3768,Home Office,10-12-20,Second Class,Shipped Early,Texas,Phones,2,3,20.00%,12,5,120,180
Furniture,Hialeah,United States,KB-16585,Ken Black,16-12-19,CA-2019-153913,Profitable,33012,FUR-CH-10000988,Hon Olson Stacker Stools,South,3769,Corporate,20-12-19,Second Class,Shipped Late,Florida,Chairs,4,3,20.00%,101,9,1014,1518
Office Supplies,Hialeah,United States,KB-16585,Ken Black,16-12-19,CA-2019-153913,Profitable,33012,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",South,3770,Corporate,20-12-19,Second Class,Shipped Late,Florida,Fasteners,4,3,20.00%,1,2,2,3
Furniture,San Francisco,United States,CM-12160,Charles McCrossin,17-12-21,CA-2021-155530,Unprofitable,94122,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,West,3771,Consumer,21-12-21,Standard Class,Shipped Early,California,Tables,4,6,20.00%,-326,6,2004,3000
Office Supplies,Philadelphia,United States,FM-14215,Filia McAdams,12-05-21,US-2021-101196,Unprofitable,19140,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",East,3772,Corporate,17-05-21,Standard Class,Shipped Early,Pennsylvania,Storage,5,6,20.00%,-20,2,82,123
Technology,Columbia,United States,RF-19735,Roland Fjeld,06-08-19,CA-2019-115357,Profitable,29203,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",South,3773,Consumer,11-08-19,Second Class,Shipped Late,South Carolina,Accessories,5,3,0.00%,23,3,63,94
Office Supplies,Miami,United States,JK-15370,Jay Kimmel,11-04-19,US-2019-102715,Profitable,33180,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",South,3774,Consumer,13-04-19,Second Class,Shipped Early,Florida,Fasteners,2,3,20.00%,2,3,7,10
Technology,Miami,United States,JK-15370,Jay Kimmel,11-04-19,US-2019-102715,Profitable,33180,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,South,3775,Consumer,13-04-19,Second Class,Shipped Early,Florida,Accessories,2,3,20.00%,82,3,384,575
Office Supplies,Miami,United States,JK-15370,Jay Kimmel,11-04-19,US-2019-102715,Profitable,33180,OFF-PA-10000029,Xerox 224,South,3776,Consumer,13-04-19,Second Class,Shipped Early,Florida,Paper,2,3,20.00%,4,2,10,16
Technology,Miami,United States,JK-15370,Jay Kimmel,11-04-19,US-2019-102715,Profitable,33180,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,South,3777,Consumer,13-04-19,Second Class,Shipped Early,Florida,Accessories,2,3,20.00%,42,7,336,503
Furniture,Chula Vista,United States,JB-16045,Julia Barnett,03-05-20,CA-2020-107937,Profitable,91911,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",West,3778,Home Office,08-05-20,Standard Class,Shipped Early,California,Furnishings,5,6,0.00%,107,6,666,997
Technology,Miami,United States,PN-18775,Parhena Norris,30-11-22,US-2022-148768,Profitable,33180,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,South,3779,Home Office,02-12-22,Second Class,Shipped Early,Florida,Phones,2,3,20.00%,9,3,72,108
Office Supplies,New York City,United States,LF-17185,Luke Foster,16-02-22,CA-2022-118521,Profitable,10035,OFF-PA-10003465,Xerox 1912,East,3780,Consumer,20-02-22,Standard Class,Shipped Early,New York,Paper,4,6,0.00%,18,2,38,57
Technology,Manhattan,United States,RH-19510,Rick Huthwaite,16-11-19,CA-2019-149643,Profitable,66502,TEC-PH-10000038,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Central,3781,Home Office,20-11-19,Standard Class,Shipped Early,Kansas,Phones,4,6,0.00%,11,2,274,410
Technology,Philadelphia,United States,MC-17575,Matt Collins,09-07-20,CA-2020-135314,Profitable,19120,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,East,3782,Consumer,14-07-20,Second Class,Shipped Late,Pennsylvania,Phones,5,3,40.00%,40,3,270,404
Office Supplies,Memphis,United States,MN-17935,Michael Nguyen,13-11-22,CA-2022-165204,Unprofitable,38109,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",South,3783,Consumer,16-11-22,Second Class,Shipped On Time,Tennessee,Paper,3,3,20.00%,3,3,9,13
Office Supplies,Memphis,United States,MN-17935,Michael Nguyen,13-11-22,CA-2022-165204,Unprofitable,38109,OFF-ST-10003716,Tennsco Double-Tier Lockers,South,3784,Consumer,16-11-22,Second Class,Shipped On Time,Tennessee,Storage,3,3,20.00%,-63,4,720,1078
Technology,Fort Lauderdale,United States,EH-14125,Eugene Hildebrand,31-07-22,CA-2022-125752,Profitable,33311,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",South,3785,Home Office,04-08-22,Standard Class,Shipped Early,Florida,Accessories,4,6,20.00%,8,2,41,62
Office Supplies,Columbus,United States,TC-21535,Tracy Collins,26-12-22,CA-2022-112487,Unprofitable,43229,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,East,3786,Home Office,30-12-22,Standard Class,Shipped Early,Ohio,Binders,4,6,70.00%,-3,2,3,5
Office Supplies,Los Angeles,United States,JD-15895,Jonathan Doherty,31-10-21,CA-2021-144218,Profitable,90045,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",West,3787,Corporate,04-11-21,Standard Class,Shipped Early,California,Storage,4,6,0.00%,282,7,1085,1626
Office Supplies,Houston,United States,IL-15100,Ivan Liston,04-09-21,CA-2021-169971,Profitable,77041,OFF-AR-10002804,Faber Castell Col-Erase Pencils,Central,3788,Consumer,09-09-21,Standard Class,Shipped Early,Texas,Art,5,6,20.00%,1,1,4,6
Office Supplies,Houston,United States,IL-15100,Ivan Liston,04-09-21,CA-2021-169971,Profitable,77041,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Central,3789,Consumer,09-09-21,Standard Class,Shipped Early,Texas,Art,5,6,20.00%,7,3,62,93
Office Supplies,Omaha,United States,SW-20350,Sean Wendt,17-04-21,US-2021-133508,Profitable,68104,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Central,3790,Home Office,21-04-21,Standard Class,Shipped Early,Nebraska,Fasteners,4,6,0.00%,9,5,29,44
Office Supplies,Los Angeles,United States,DP-13390,Dennis Pardue,05-07-19,CA-2019-107139,Profitable,90004,OFF-BI-10001670,Vinyl Sectional Post Binders,West,3791,Home Office,11-07-19,Standard Class,Shipped On Time,California,Binders,6,6,20.00%,68,6,181,271
Office Supplies,Altoona,United States,BT-11395,Bill Tyler,27-02-20,CA-2020-111325,Unprofitable,16602,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",East,3792,Corporate,28-02-20,First Class,Shipped On Time,Pennsylvania,Binders,1,1,70.00%,-3,3,4,7
Office Supplies,Altoona,United States,BT-11395,Bill Tyler,27-02-20,CA-2020-111325,Unprofitable,16602,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",East,3793,Corporate,28-02-20,First Class,Shipped On Time,Pennsylvania,Art,1,1,20.00%,2,6,16,24
Office Supplies,New York City,United States,JE-15475,Jeremy Ellison,27-11-20,CA-2020-163762,Profitable,10024,OFF-AR-10001915,Peel-Off China Markers,East,3794,Consumer,01-12-20,Standard Class,Shipped Early,New York,Art,4,6,0.00%,13,3,30,45
Office Supplies,San Diego,United States,EJ-13720,Ed Jacobs,27-01-19,US-2019-117163,Profitable,92037,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,West,3795,Consumer,02-02-19,Standard Class,Shipped On Time,California,Storage,6,6,0.00%,14,1,57,86
Furniture,San Diego,United States,EJ-13720,Ed Jacobs,27-01-19,US-2019-117163,Profitable,92037,FUR-TA-10003469,Balt Split Level Computer Training Table,West,3796,Consumer,02-02-19,Standard Class,Shipped On Time,California,Tables,6,6,20.00%,-17,3,333,499
Office Supplies,San Diego,United States,EJ-13720,Ed Jacobs,27-01-19,US-2019-117163,Profitable,92037,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,West,3797,Consumer,02-02-19,Standard Class,Shipped On Time,California,Art,6,6,0.00%,12,4,36,55
Office Supplies,Miami,United States,BE-11410,Bobby Elias,23-09-22,CA-2022-121314,Profitable,33178,OFF-PA-10003395,Xerox 1941,South,3798,Consumer,26-09-22,First Class,Shipped Late,Florida,Paper,3,1,20.00%,88,3,252,377
Furniture,Greensboro,United States,KL-16555,Kelly Lampkin,04-11-22,CA-2022-147760,Unprofitable,27405,FUR-TA-10004575,Hon 5100 Series Wood Tables,South,3799,Corporate,05-11-22,First Class,Shipped On Time,North Carolina,Tables,1,1,40.00%,-192,3,524,784
Technology,Greensboro,United States,KL-16555,Kelly Lampkin,04-11-22,CA-2022-147760,Unprofitable,27405,TEC-PH-10002483,Motorola Moto X,South,3800,Corporate,05-11-22,First Class,Shipped On Time,North Carolina,Phones,1,1,20.00%,119,5,1360,2037
Furniture,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,FUR-CH-10003606,SAFCO Folding Chair Trolley,South,3801,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Chairs,6,6,20.00%,10,1,103,154
Technology,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,TEC-AC-10002473,Maxell 4.7GB DVD-R,South,3802,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Accessories,6,6,20.00%,6,1,23,34
Office Supplies,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,OFF-PA-10002319,Xerox 1944,South,3803,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Paper,6,6,20.00%,34,3,93,139
Office Supplies,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,OFF-SU-10000946,Staple remover,South,3804,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Supplies,6,6,20.00%,1,2,13,19
Office Supplies,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",South,3805,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Envelopes,6,6,20.00%,13,4,35,52
Office Supplies,Jacksonville,United States,NC-18415,Nathan Cano,14-10-21,CA-2021-156503,Profitable,28540,OFF-PA-10002377,Xerox 1916,South,3806,Consumer,20-10-21,Standard Class,Shipped On Time,North Carolina,Paper,6,6,20.00%,15,1,39,59
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,OFF-AR-10001246,Newell 317,South,3807,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Art,7,6,20.00%,1,5,12,18
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,South,3808,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Binders,7,6,70.00%,-4,2,5,8
Office Supplies,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",South,3809,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Binders,7,6,70.00%,-4,3,5,7
Furniture,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",South,3810,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Chairs,7,6,20.00%,-72,5,524,785
Technology,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,TEC-PH-10000441,VTech DS6151,South,3811,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Phones,7,6,20.00%,10,1,101,151
Furniture,Plantation,United States,AH-10690,Anna Häberlin,12-11-20,CA-2020-113628,Unprofitable,33317,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",South,3812,Corporate,19-11-20,Standard Class,Shipped Late,Florida,Chairs,7,6,20.00%,16,3,146,219
Office Supplies,Milwaukee,United States,PK-19075,Pete Kriz,05-03-22,CA-2022-147753,Profitable,53209,OFF-LA-10003537,Avery 515,Central,3813,Consumer,05-03-22,Same Day,Shipped On Time,Wisconsin,Labels,0,0,0.00%,12,2,25,38
Office Supplies,Quincy,United States,NG-18430,Nathan Gelder,05-11-20,CA-2020-103961,Profitable,62301,OFF-LA-10004484,Avery 476,Central,3814,Consumer,09-11-20,Standard Class,Shipped Early,Illinois,Labels,4,6,20.00%,6,6,20,30
Technology,Jacksonville,United States,ZD-21925,Zuschuss Donatelli,08-07-21,CA-2021-152471,Profitable,32216,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,South,3815,Consumer,08-07-21,Same Day,Shipped On Time,Florida,Phones,0,0,20.00%,51,5,824,1234
Office Supplies,Jacksonville,United States,ZD-21925,Zuschuss Donatelli,08-07-21,CA-2021-152471,Profitable,32216,OFF-PA-10004965,Xerox 1921,South,3816,Consumer,08-07-21,Same Day,Shipped On Time,Florida,Paper,0,0,20.00%,5,2,16,24
Furniture,Mobile,United States,NW-18400,Natalie Webber,15-09-20,CA-2020-102582,Profitable,36608,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,South,3817,Consumer,19-09-20,Standard Class,Shipped Early,Alabama,Tables,4,6,0.00%,200,2,802,1201
Technology,Mobile,United States,NW-18400,Natalie Webber,15-09-20,CA-2020-102582,Profitable,36608,TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,South,3818,Consumer,19-09-20,Standard Class,Shipped Early,Alabama,Phones,4,6,0.00%,0,3,60,90
Furniture,Mobile,United States,NW-18400,Natalie Webber,15-09-20,CA-2020-102582,Profitable,36608,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",South,3819,Consumer,19-09-20,Standard Class,Shipped Early,Alabama,Chairs,4,6,0.00%,306,7,1057,1583
Office Supplies,New York City,United States,HG-14845,Harry Greene,09-10-22,CA-2022-141873,Profitable,10024,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,East,3820,Consumer,14-10-22,Standard Class,Shipped Early,New York,Binders,5,6,20.00%,4,3,13,19
Furniture,New York City,United States,HG-14845,Harry Greene,09-10-22,CA-2022-141873,Profitable,10024,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",East,3821,Consumer,14-10-22,Standard Class,Shipped Early,New York,Bookcases,5,6,20.00%,-16,3,314,471
Office Supplies,New York City,United States,HG-14845,Harry Greene,09-10-22,CA-2022-141873,Profitable,10024,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",East,3822,Consumer,14-10-22,Standard Class,Shipped Early,New York,Paper,5,6,0.00%,9,2,19,28
Office Supplies,New York City,United States,HG-14845,Harry Greene,09-10-22,CA-2022-141873,Profitable,10024,OFF-BI-10003655,Durable Pressboard Binders,East,3823,Consumer,14-10-22,Standard Class,Shipped Early,New York,Binders,5,6,20.00%,6,6,18,27
Office Supplies,New York City,United States,CC-12685,Craig Carroll,14-09-20,CA-2020-140984,Profitable,10011,OFF-ST-10000585,Economy Rollaway Files,East,3824,Consumer,18-09-20,Standard Class,Shipped Early,New York,Storage,4,6,0.00%,258,6,991,1484
Technology,New York City,United States,CC-12685,Craig Carroll,14-09-20,CA-2020-140984,Profitable,10011,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,East,3825,Consumer,18-09-20,Standard Class,Shipped Early,New York,Copiers,4,6,20.00%,330,2,880,1318
Office Supplies,New York City,United States,CC-12685,Craig Carroll,14-09-20,CA-2020-140984,Profitable,10011,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,East,3826,Consumer,18-09-20,Standard Class,Shipped Early,New York,Binders,4,6,20.00%,5,9,13,19
Office Supplies,Dallas,United States,JG-15805,John Grady,07-10-19,CA-2019-132801,Profitable,75217,OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Central,3827,Corporate,12-10-19,Standard Class,Shipped Early,Texas,Storage,5,6,20.00%,11,10,107,161
Furniture,Detroit,United States,RW-19540,Rick Wilson,07-05-22,CA-2022-141733,Profitable,48234,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Central,3828,Corporate,11-05-22,Standard Class,Shipped Early,Michigan,Chairs,4,6,0.00%,423,5,1459,2184
Furniture,Detroit,United States,RW-19540,Rick Wilson,07-05-22,CA-2022-141733,Profitable,48234,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Central,3829,Corporate,11-05-22,Standard Class,Shipped Early,Michigan,Chairs,4,6,0.00%,7,1,27,40
Furniture,Detroit,United States,RW-19540,Rick Wilson,07-05-22,CA-2022-141733,Profitable,48234,FUR-CH-10000595,Safco Contoured Stacking Chairs,Central,3830,Corporate,11-05-22,Standard Class,Shipped Early,Michigan,Chairs,4,6,0.00%,119,2,477,714
Office Supplies,Detroit,United States,RW-19540,Rick Wilson,07-05-22,CA-2022-141733,Profitable,48234,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Central,3831,Corporate,11-05-22,Standard Class,Shipped Early,Michigan,Appliances,4,6,10.00%,18,2,87,131
Furniture,Dover,United States,LS-17230,Lycoris Saunders,14-11-20,US-2020-111927,Profitable,19901,FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",East,3832,Consumer,19-11-20,Standard Class,Shipped Early,Delaware,Furnishings,5,6,0.00%,27,3,76,114
Office Supplies,Dover,United States,LS-17230,Lycoris Saunders,14-11-20,US-2020-111927,Profitable,19901,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",East,3833,Consumer,19-11-20,Standard Class,Shipped Early,Delaware,Binders,5,6,0.00%,9,2,20,30
Technology,Columbus,United States,MY-18295,Muhammed Yedwab,24-11-19,CA-2019-105984,Unprofitable,43229,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),East,3834,Corporate,24-11-19,Same Day,Shipped On Time,Ohio,Phones,0,0,40.00%,-210,5,1050,1572
Furniture,Columbus,United States,MY-18295,Muhammed Yedwab,24-11-19,CA-2019-105984,Unprofitable,43229,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,East,3835,Corporate,24-11-19,Same Day,Shipped On Time,Ohio,Chairs,0,0,30.00%,-35,3,611,915
Office Supplies,Glendale,United States,JM-15655,Jim Mitchum,08-04-19,CA-2019-100363,Profitable,85301,OFF-FA-10000611,Binder Clips by OIC,West,3836,Corporate,15-04-19,Standard Class,Shipped Late,Arizona,Fasteners,7,6,20.00%,1,2,2,4
Office Supplies,Glendale,United States,JM-15655,Jim Mitchum,08-04-19,CA-2019-100363,Profitable,85301,OFF-PA-10004733,Things To Do Today Spiral Book,West,3837,Corporate,15-04-19,Standard Class,Shipped Late,Arizona,Paper,7,6,20.00%,7,3,19,28
Technology,North Las Vegas,United States,KM-16720,Kunst Miller,26-07-19,CA-2019-126760,Profitable,89031,TEC-PH-10001363,Apple iPhone 5S,West,3838,Consumer,02-08-19,Standard Class,Shipped Late,Nevada,Phones,7,6,20.00%,114,2,912,1366
Furniture,North Las Vegas,United States,KM-16720,Kunst Miller,26-07-19,CA-2019-126760,Profitable,89031,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,West,3839,Consumer,02-08-19,Standard Class,Shipped Late,Nevada,Chairs,7,6,20.00%,-110,3,674,1010
Furniture,North Las Vegas,United States,KM-16720,Kunst Miller,26-07-19,CA-2019-126760,Profitable,89031,FUR-FU-10004018,Tensor Computer Mounted Lamp,West,3840,Consumer,02-08-19,Standard Class,Shipped Late,Nevada,Furnishings,7,6,0.00%,36,9,134,201
Technology,North Las Vegas,United States,KM-16720,Kunst Miller,26-07-19,CA-2019-126760,Profitable,89031,TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,West,3841,Consumer,02-08-19,Standard Class,Shipped Late,Nevada,Accessories,7,6,0.00%,70,3,171,256
Furniture,Bristol,United States,KE-16420,Katrina Edelman,08-06-19,US-2019-109162,Profitable,37620,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",South,3842,Corporate,12-06-19,Standard Class,Shipped Early,Tennessee,Chairs,4,6,20.00%,11,3,170,255
Office Supplies,Los Angeles,United States,TS-21370,Todd Sumrall,28-10-19,CA-2019-101931,Profitable,90049,OFF-BI-10004140,Avery Non-Stick Binders,West,3843,Corporate,31-10-19,First Class,Shipped Late,California,Binders,3,1,20.00%,2,2,7,11
Office Supplies,Los Angeles,United States,TS-21370,Todd Sumrall,28-10-19,CA-2019-101931,Profitable,90049,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,West,3844,Corporate,31-10-19,First Class,Shipped Late,California,Supplies,3,1,0.00%,0,2,6,9
Office Supplies,Los Angeles,United States,TS-21370,Todd Sumrall,28-10-19,CA-2019-101931,Profitable,90049,OFF-SU-10000646,Premier Automatic Letter Opener,West,3845,Corporate,31-10-19,First Class,Shipped Late,California,Supplies,3,1,0.00%,14,2,481,720
Furniture,Los Angeles,United States,TS-21370,Todd Sumrall,28-10-19,CA-2019-101931,Profitable,90049,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,3846,Corporate,31-10-19,First Class,Shipped Late,California,Bookcases,3,1,15.00%,-36,6,617,924
Office Supplies,Los Angeles,United States,TS-21370,Todd Sumrall,28-10-19,CA-2019-101931,Profitable,90049,OFF-ST-10003442,Eldon Portable Mobile Manager,West,3847,Corporate,31-10-19,First Class,Shipped Late,California,Storage,3,1,0.00%,38,5,141,212
Office Supplies,Canton,United States,SZ-20035,Sam Zeldin,25-11-22,CA-2022-129000,Unprofitable,48187,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Central,3848,Home Office,27-11-22,Second Class,Shipped Early,Michigan,Storage,2,3,0.00%,0,3,502,752
Office Supplies,Fayetteville,United States,JE-15745,Joel Eaton,22-09-22,CA-2022-161053,Profitable,72701,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,South,3849,Consumer,23-09-22,First Class,Shipped On Time,Arkansas,Binders,1,1,0.00%,318,4,692,1036
Technology,Fayetteville,United States,JE-15745,Joel Eaton,22-09-22,CA-2022-161053,Profitable,72701,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",South,3850,Consumer,23-09-22,First Class,Shipped On Time,Arkansas,Accessories,1,1,0.00%,15,5,35,52
Office Supplies,Springfield,United States,MS-17980,Michael Stewart,04-12-20,CA-2020-142377,Profitable,65807,OFF-PA-10001970,Xerox 1881,Central,3851,Corporate,09-12-20,Standard Class,Shipped Early,Missouri,Paper,5,6,0.00%,40,7,86,129
Furniture,Quincy,United States,DH-13675,Duane Huffman,21-09-20,CA-2020-127593,Profitable,2169,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",East,3852,Home Office,21-09-20,Same Day,Shipped On Time,Massachusetts,Furnishings,0,0,0.00%,15,2,85,128
Office Supplies,Rockford,United States,GT-14755,Guy Thornton,26-11-22,CA-2022-130526,Unprofitable,61107,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Central,3853,Consumer,29-11-22,First Class,Shipped Late,Illinois,Binders,3,1,80.00%,-54,8,34,50
Furniture,San Francisco,United States,GH-14410,Gary Hansen,06-06-22,US-2022-131849,Profitable,94122,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",West,3854,Home Office,10-06-22,Standard Class,Shipped Early,California,Furnishings,4,6,0.00%,2,1,5,7
Office Supplies,San Francisco,United States,GH-14410,Gary Hansen,06-06-22,US-2022-131849,Profitable,94122,OFF-ST-10002957,Sterilite Show Offs Storage Containers,West,3855,Home Office,10-06-22,Standard Class,Shipped Early,California,Storage,4,6,0.00%,0,5,26,40
Office Supplies,San Antonio,United States,DM-13015,Darrin Martin,23-10-22,US-2022-105389,Profitable,78207,OFF-BI-10004364,Storex Dura Pro Binders,Central,3856,Consumer,28-10-22,Second Class,Shipped Late,Texas,Binders,5,3,80.00%,-6,3,4,5
Technology,San Antonio,United States,DM-13015,Darrin Martin,23-10-22,US-2022-105389,Profitable,78207,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Central,3857,Consumer,28-10-22,Second Class,Shipped Late,Texas,Phones,5,3,20.00%,51,5,824,1234
Office Supplies,San Antonio,United States,DM-13015,Darrin Martin,23-10-22,US-2022-105389,Profitable,78207,OFF-AR-10000634,Newell 320,Central,3858,Consumer,28-10-22,Second Class,Shipped Late,Texas,Art,5,3,20.00%,1,3,10,15
Technology,Thornton,United States,TC-21295,Toby Carlisle,20-12-19,CA-2019-140816,Profitable,80229,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,West,3859,Consumer,20-12-19,Same Day,Shipped On Time,Colorado,Accessories,0,0,20.00%,90,7,448,671
